"dataset","manifest","field","field_kind","row_key","manifest_row","analysis_status","declared_path","declared_length","active_reader","required_for_runtime","current_declared_status","rebased_path","rebased_length","rebased_status","rebased_exists_physically","rebased_bytes","needs_staging","rationale"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA1srsus_CA1srres|GSEA_GO|BP",17,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_sr/CA1srsus_CA1srres/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_sr/CA1srsus_CA1srres/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,25253429,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA1srsus_CA1srres|GSEA_KEGG|KEGG",18,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_sr/CA1srsus_CA1srres/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_sr/CA1srsus_CA1srres/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1433143,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2slmres_CA2slmcon|GSEA_GO|BP",19,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmres_CA2slmcon/protein_group_audits/gsea_go_term_gene_provenance.csv",192,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmres_CA2slmcon/protein_group_audits/gsea_go_term_gene_provenance.csv",258,"present",TRUE,24549184,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2slmres_CA2slmcon|GSEA_KEGG|KEGG",20,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmres_CA2slmcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",194,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmres_CA2slmcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",260,"path_over_limit",TRUE,1260074,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2slmsus_CA2slmcon|GSEA_GO|BP",21,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmcon/protein_group_audits/gsea_go_term_gene_provenance.csv",192,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmcon/protein_group_audits/gsea_go_term_gene_provenance.csv",258,"present",TRUE,36777828,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2slmsus_CA2slmcon|GSEA_KEGG|KEGG",22,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",194,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",260,"path_over_limit",TRUE,2437538,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2slmsus_CA2slmres|GSEA_GO|BP",23,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmres/protein_group_audits/gsea_go_term_gene_provenance.csv",192,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmres/protein_group_audits/gsea_go_term_gene_provenance.csv",258,"present",TRUE,39086421,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2slmsus_CA2slmres|GSEA_KEGG|KEGG",24,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmres/protein_group_audits/gsea_kegg_term_gene_provenance.csv",194,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmres/protein_group_audits/gsea_kegg_term_gene_provenance.csv",260,"path_over_limit",TRUE,2293004,TRUE,"runtime-required, source exists, rebased path crosses the wall: stage"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2sores_CA2socon|GSEA_GO|BP",25,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sores_CA2socon/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sores_CA2socon/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,22034855,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2sores_CA2socon|GSEA_KEGG|KEGG",26,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sores_CA2socon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sores_CA2socon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1404818,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2sosus_CA2socon|GSEA_GO|BP",27,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2socon/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2socon/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,22247452,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2sosus_CA2socon|GSEA_KEGG|KEGG",28,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2socon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2socon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1544567,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2sosus_CA2sores|GSEA_GO|BP",29,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2sores/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2sores/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,19905660,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2sosus_CA2sores|GSEA_KEGG|KEGG",30,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2sores/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2sores/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1229314,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2srres_CA2srcon|GSEA_GO|BP",31,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srres_CA2srcon/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srres_CA2srcon/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,22716738,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2srres_CA2srcon|GSEA_KEGG|KEGG",32,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srres_CA2srcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srres_CA2srcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1465373,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2srsus_CA2srcon|GSEA_GO|BP",33,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srcon/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srcon/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,24411193,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2srsus_CA2srcon|GSEA_KEGG|KEGG",34,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1562787,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2srsus_CA2srres|GSEA_GO|BP",35,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srres/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srres/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,25085629,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA2srsus_CA2srres|GSEA_KEGG|KEGG",36,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srres/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srres/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1596879,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3sores_CA3socon|GSEA_GO|BP",37,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sores_CA3socon/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sores_CA3socon/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,24647565,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3sores_CA3socon|GSEA_KEGG|KEGG",38,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sores_CA3socon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sores_CA3socon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1579040,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3sosus_CA3socon|GSEA_GO|BP",39,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3socon/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3socon/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,23855772,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3sosus_CA3socon|GSEA_KEGG|KEGG",40,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3socon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3socon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1394352,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3sosus_CA3sores|GSEA_GO|BP",41,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3sores/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3sores/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,29357379,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3sosus_CA3sores|GSEA_KEGG|KEGG",42,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3sores/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3sores/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1587208,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3srres_CA3srcon|GSEA_GO|BP",43,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srres_CA3srcon/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srres_CA3srcon/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,24739498,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3srres_CA3srcon|GSEA_KEGG|KEGG",44,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srres_CA3srcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srres_CA3srcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1560670,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3srsus_CA3srcon|GSEA_GO|BP",45,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srcon/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srcon/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,26308912,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3srsus_CA3srcon|GSEA_KEGG|KEGG",46,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srcon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1592912,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3srsus_CA3srres|GSEA_GO|BP",47,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srres/protein_group_audits/gsea_go_term_gene_provenance.csv",189,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srres/protein_group_audits/gsea_go_term_gene_provenance.csv",255,"present",TRUE,28134449,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","CA3srsus_CA3srres|GSEA_KEGG|KEGG",48,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srres/protein_group_audits/gsea_kegg_term_gene_provenance.csv",191,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srres/protein_group_audits/gsea_kegg_term_gene_provenance.csv",257,"present",TRUE,1631731,FALSE,"runtime-required and the rebased path is directly usable"
